Num;Name;Overview;Platform;Year_of_Release;Genre;Publisher;NA_players;EU_players;JP_players;Other_players;Global_players;Critic_Score;Critic_Count;User_Score;User_Count;Developer;Rating;console;alcohol_reference;animated_blood;blood;blood_and_gore;cartoon_violence;crude_humor;drug_reference;fantasy_violence;intense_violence;language;lyrics;mature_humor;mild_blood;mild_cartoon_violence;mild_fantasy_violence;mild_language;mild_lyrics;mild_suggestive_themes;mild_violence;no_descriptors;nudity;partial_nudity;sexual_content;sexual_themes;simulated_gambling;strong_janguage;strong_sexual_content;suggestive_themes;use_of_alcohol;use_of_drugs_and_alcohol;violence;esrb_rating
1950;Root Letter;7 jul 2017 — Root Letter Features:;PSV;2016;Adventure;PQube;0.0;0.03;0.01;0.01;0.05;78.0;6.0;7.8;6.0;Kadokawa;M;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;M
1951;Wolfenstein;"Wolfenstein es un videojuego de Raven Software y de Id Software. Está disponible para PC. Xbox 360 y PlayStation 3. Índice.
 Modos de juego: Un jugador. ‎multijugador‎
 Requisitos: Ver listaPentium 4 a 3.2 GHz; RAM‎:";PS3;2009;Shooter;Activision;0.25;0.27;0.0;0.11;0.63;71.0;58.0;7.4;77.0;id Software;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1956;Fantastic Four: Rise of the Silver Surfer;Los 4 Fantásticos y Silver Surfer (título original en inglés. Fantastic Four: Rise of the Silver Surfer) es la secuela de la película Los 4 Fantásticos de;PS2;2007;Action;Take-Two Interactive;0.19;0.15;0.0;0.05;0.39;36.0;7.0;6.4;17.0;7 Studios;T;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;E
1958;Art of Fighting Anthology;La saga de 'Art of Fighting' será recordada por estos y otros muchos elementos. y ya puede ser jugada de principio a fin en PS4 a través de la;PS2;2006;Fighting;Crave Entertainment;0.02;0.02;0.0;0.01;0.04;60.0;19.0;7.0;4.0;SNK Playmore;T;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;T
1962;Mafia;Mafia es un término utilizado a nivel mundial que se refiere a una clase especial de crimen organizado. extendido desde su origen en el Mezzogiorno italiano;PS2;2004;Action;Illusion Softworks;0.34;0.27;0.0;0.09;0.7;65.0;30.0;7.6;62.0;Illusion Softworks;M;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;M
1963;Fantastic Four: Rise of the Silver Surfer;Los 4 Fantásticos y Silver Surfer (título original en inglés. Fantastic Four: Rise of the Silver Surfer) es la secuela de la película Los 4 Fantásticos de;PS2;2007;Action;Take-Two Interactive;0.19;0.15;0.0;0.05;0.39;36.0;7.0;6.4;17.0;7 Studios;T;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;E
1964;Life is Strange;Life is Strange destaca por el modo en el que trata diversas situaciones que sufren los adolescentes. como el acoso escolar. la depresión. el suicidio. las;PS4;2016;Adventure;Square Enix;0.15;0.15;0.03;0.06;0.4;85.0;23.0;8.6;672.0;DONTNOD Entertainment;M;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;M
1969;RollerCoaster Tycoon;24 sept 2020 — Descarga y juega a RollerCoaster Tycoon 3 Complete Edition en la Epic Games Store. ¡Comprueba la disponibilidad de plataforma y el precio!;XB;2003;Strategy;Atari;0.1;0.03;0.0;0.0;0.13;62.0;8.0;8.3;12.0;Atari;E;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;E
1970;Disney's Meet the Robinsons;Meet the Robinsons (Descubriendo a los Robinson en España. La familia del futuro en Hispanoamérica) es una película de animación por computadora de Walt;Wii;2007;Action;Disney Interactive Studios;0.17;0.0;0.0;0.01;0.19;62.0;11.0;6.3;4.0;Buena Vista Games;E10+;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M
1972;Rogue Trooper;Rogue es un soldado de infantería genético (un soldado de élite creado y modificado genéticamente. de piel azul) a la búsqueda del General traidor de sus tres;PS2;2006;Shooter;Eidos Interactive;0.02;0.02;0.0;0.01;0.04;71.0;37.0;8.2;9.0;Rebellion;T;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T
1974;City Life: World Edition;City Life: World Edition · Plataforma PC 7 · Género Estrategia. Gestión · Lanzamiento 01/12/2006 · Desarrollador Monte Cristo · Texto Español · Voces Español · Editor;PC;2007;Simulation;Monte Christo Multimedia;0.0;0.04;0.0;0.0;0.04;75.0;7.0;8.2;9.0;Monte Cristo Multimedia;E;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;E
1976;Praetorians;"Praetorians es un juego de estrategia en tiempo real 3D desarrollado por Pyro Studios. basado en las campañas de Julio César.
 Controles: Mouse y teclado
 Modos de juego: Un jugador. ‎multijugador‎
 Plataforma(s): PC
 ‎Introducción · ‎Civilizaciones · ‎Los romanos · ‎Los egipcios";PC;2003;Strategy;Eidos Interactive;0.0;0.04;0.0;0.0;0.04;78.0;23.0;8.2;38.0;Pyro Studios;T;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;T
1977;Brothers: A Tale of Two Sons;"Guide two brothers on an epic fairy tale journey from visionary Swedish film director. Josef Fares and top-tier developer Starbreeze Studios.
 Publisher: 505 Games
 OS: Windows XP SP3
 Processor: 2.4 GHz Dual Core Processor
 Graphics: NVIDIA GeForce 8600 /ATI Radeon";PS4;2015;Adventure;505 Games;0.03;0.08;0.0;0.02;0.14;81.0;10.0;8.6;73.0;Starbreeze;T;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M
1981;MLB SlugFest 20-04;MLB Slugfest 20-04 is a baseball video game published by Midway Games in 2003. It is the second game in the MLB Slugfest series.;PS2;2003;Sports;Midway Games;0.26;0.2;0.0;0.07;0.53;78.0;23.0;8.3;8.0;Midway;E;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;E
1984;Hellboy: The Science of Evil;Hellboy: The Science of Evil is a video game adapted from the 2004 Hellboy film by Guillermo del Toro. based on the comic book character of the same name.;PS3;2008;Action;Konami Digital Entertainment;0.13;0.02;0.0;0.02;0.17;47.0;23.0;6.1;10.0;Krome Studios;T;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;E
1992;GRID;GRID Autosport ofrece una amplísima trayectoria y pilotos virtuales mejorados. recupera la vista de cámara interior y pone a tu alcance los cochazos de;PS3;2008;Racing;Codemasters;0.31;0.56;0.03;0.2;1.1;87.0;39.0;8.1;109.0;Codemasters;E;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;T
2002;Metal Slug XX;Metal Slug XX (メタルスラッグ XX o Metal Slug Double X ) es una modificación mejorada de Metal Slug 7. publicado en diciembre de 2009 para la Playstation;PSP;2009;Shooter;DHM Interactive;0.03;0.0;0.0;0.0;0.04;67.0;22.0;6.1;9.0;SNK Playmore;T;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T
2006;Shadow of the Colossus;Lista de colosos[editar] · Valus. Minotaurus Colossus (Coloso Minotauro) · Quadratus. Taurus Magnus (Gran Toro) · Gaius. Terrestris Veritas (Verdad de la Tierra);PS2;2005;Action;Sony Computer Entertainment;0.78;0.03;0.2;0.13;1.14;91.0;77.0;9.1;933.0;SCE Japan Studio;T;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T
2011;Dead Rising;Dead Rising (デッドライジング Deddo Raijingu) es un videojuego de acción-aventura. mundo abierto y horror de supervivencia desarrollado por Capcom y;X360;2006;Action;Capcom;1.16;0.64;0.08;0.2;02.08;85.0;82.0;7.6;520.0;Capcom;M;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;M
2012;Grand Theft Auto: Vice City;Grand Theft Auto: Vice City (también conocido por su abreviatura GTA: VC o. simplemente. Vice City). es un videojuego de acción-aventura de mundo abierto en;PS2;2002;Action;Take-Two Interactive;8.41;5.49;0.47;1.78;16.15;95.0;62.0;8.7;730.0;Rockstar North;M;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;M
2020;Don Bradman Cricket 14;Don Bradman Cricket 14 includes:;PS4;2015;Sports;Tru Blu Entertainment;0.01;0.09;0.0;0.02;0.12;76.0;4.0;7.4;19.0;Big Ant Studios;E;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T
2026;Echo Night Beyond;Echo Night: Beyond. conocido en Japón como Nebula: Echo Night (エコー ナイト Nebyura Eko Naito) Es un videojuego perteneciente al género de horror de;PS2;2004;Adventure;Indie Games;0.02;0.01;0.0;0.0;0.04;60.0;22.0;8.8;8.0;From Software;T;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M
2030;Harry Potter and the Order of the Phoenix;Harry Potter y la Orden del Fénix (título original en inglés. Harry Potter and the Order of the Phoenix) es el quinto largometraje de la serie de películas;DS;2007;Action;Electronic Arts;0.28;0.46;0.0;0.1;0.84;51.0;15.0;4.9;19.0;Visual Impact;E;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;M
2032;C.O.R.E.;15 abr 2021 — Core es un multiverso de juegos gratuitos y mundos que explorar diseñados por una comunidad global de desarrolladores. Juega a miles de;DS;2009;Shooter;Graffiti;0.03;0.0;0.0;0.0;0.04;44.0;16.0;6.9;19.0;NoWay Studio;M;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T
2035;Fatal Fury: Battle Archives Volume 1;8 sept 2008 — SNK continua con sus recopilatorios en PlayStation 2. llegándonos en esta ocasión el Fatal Futy: Battle Archives vol.1. un DVD lanzado en;PS2;2006;Fighting;Ignition Entertainment;0.02;0.01;0.0;0.0;0.04;68.0;22.0;8.3;4.0;SNK Playmore;T;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;ET
2036;Harry Potter and the Prisoner of Azkaban;Harry Potter y el prisionero de Azkaban (título original en inglés. Harry Potter and the Prisoner of Azkaban) es la tercera película de la serie Harry;PS2;2004;Action;Electronic Arts;0.5;0.39;0.0;0.13;01.02;70.0;29.0;8.7;29.0;EA Games;E;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;M
2041;Homefront: The Revolution;Homefront®: The Revolution is an open-world first person shooter where you must lead the Resistance movement in guerrilla warfare against a superior military;PS4;2016;Shooter;Deep Silver;0.06;0.21;0.03;0.05;0.35;48.0;43.0;3.8;212.0;Deep Silver Dambuster Studios;M;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;T
2045;Painkiller: Hell Wars;Battle Out of Hell — In 2006 the game was ported by People Can Fly to the Xbox as Painkiller: Hell Wars. While not a straight port. it is actually a mix of;XB;2006;Shooter;DreamCatcher Interactive;0.03;0.01;0.0;0.0;0.04;68.0;33.0;7.4;16.0;People Can Fly;M;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;E
2051;Burnout Paradise: The Ultimate Box;Burnout Paradise (conocido anteriormente como Burnout 5) es un videojuego de carreras abierto de la serie Burnout. Fue anunciado el 22 de enero de 2008 en;PC;2009;Racing;Electronic Arts;0.0;0.08;0.0;0.01;0.09;87.0;26.0;7.5;435.0;Criterion Games;E10+;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T
2057;Planescape: Torment;11 abr 2017 — Discover an incredibly rich story and a unique setting unlike anything else in fantasy. Defeat strange and alien creatures. engage in rich;PC;1998;Role-Playing;Interplay;0.01;0.02;0.0;0.0;0.03;91.0;22.0;9.2;813.0;Black Isle Studios;T;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;T
2058;Star Wars Jedi Knight: Jedi Academy;"Star Wars Jedi Knight: Jedi Academy es un videojuego de disparos en primera y tercera persona establecido en el universo de Star Wars.
 Modos de juego: Un jugador / ‎Multijugador‎
 Controles: Mouse y teclado
 Idioma(s): inglés
 Requisitos: Ver lista Microsoft WindowsProces";XB;2003;Shooter;Activision;0.34;0.1;0.0;0.02;0.45;76.0;30.0;8.7;30.0;Vicarious Visions;T;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;T
2059;Red Faction II;Red Faction II (En español Facción Roja II) es un videojuego perteneciente al género de disparos en primera persona desarrollado por la empresa Volition.;PS2;2002;Shooter;THQ;0.49;0.78;0.0;0.23;1.5;84.0;30.0;8.3;35.0;Volition Inc.;M;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M
2063;Crimson Tears;Crimson Tears is a cel-shaded 2004 sci-fi beat 'em up game developed by DreamFactory and co-produced by Capcom and Spike for the PlayStation 2.;PS2;2004;Role-Playing;Capcom;0.02;0.01;0.0;0.0;0.03;62.0;30.0;7.8;4.0;DreamFactory;T;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M
2064;Battle Assault 3 featuring Gundam Seed;Battle Assault 3 Featuring Gundam SEED — Battle Assault 3 is the fifth game in the series. It was released on the PlayStation 2. four months after the;PS2;2004;Action;Namco Bandai Games;0.02;0.01;0.0;0.0;0.03;48.0;9.0;8.7;7.0;Natsume;T;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;E
2073;MotoGP;MotoGP es la máxima categoría del Campeonato del Mundo de Motociclismo. considerado el certamen internacional más importante en el ámbito de motociclismo de;PS2;2000;Racing;Namco Bandai Games;0.06;0.05;0.14;0.02;0.27;77.0;16.0;6.0;5.0;Namco;E;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;E
2074;Red Faction: Guerrilla;Set 50 years after the climactic events of the original Red Faction. Red Faction: Guerrilla allows players to take the role of an insurgent fighter with the;X360;2009;Shooter;THQ;0.48;0.29;0.01;0.09;0.87;85.0;84.0;8.1;237.0;Volition Inc.;M;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M
2077;Song of the Deep;From the creators of Ratchet & Clank. Song of the Deep is a metroidvania-style action-adventure game following a young girl's quest into the unknown to find;PS4;2016;Action;Insomniac Games;0.06;0.0;0.0;0.01;0.08;69.0;41.0;7.3;30.0;Insomniac Games;E;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M
2082;DiRT Rally;DiRT Rally is the most authentic and thrilling rally game ever made. road-tested over 80 million miles by the DiRT community. It perfectly captures that white;PS4;2016;Racing;Codemasters;0.04;0.27;0.0;0.05;0.37;85.0;46.0;8.1;196.0;Codemasters;E;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;E
2083;Prison Architect;"Only the world's most ruthless Warden can contain the world's most ruthless inmates. Design and develop your personalized penitentiary in Prison Architect.
 Publisher: Paradox Interactive
 Released: Oct 6. 2015
 USD 7.49";PS4;2016;Action;Introversion Software;0.01;0.01;0.0;0.01;0.03;80.0;18.0;8.0;19.0;Introversion;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2087;The Legend of Heroes III: Song of the Ocean;The Legend of Heroes III: Song of the Ocean. known in Japan as The Legend of Heroes V: Umi no Oriuta. is a role-playing video game developed by Nihon Falcom;PSP;2006;Role-Playing;Namco Bandai Games;0.03;0.0;0.0;0.0;0.03;58.0;17.0;6.1;7.0;Microvision;E10+;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M
2092;The Golf Club;The Golf Club es un simulador de golf de próxima generación que ofrece una jugabilidad extraordinaria y una magnífica presentación visual.;PS4;2014;Sports;Unknown;0.05;0.02;0.0;0.01;0.08;66.0;11.0;6.3;67.0;HB Studios Multimedia;E;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;E
2093;Neverwinter Nights;The original Neverwinter Nights campaign: Find yourself at the center of intrigue. betrayal. and dark magic in Neverwinter Nights. Journey through dangerous;PC;2002;Role-Playing;Atari;0.0;0.03;0.0;0.0;0.03;91.0;34.0;8.2;490.0;BioWare;T;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;M
2096;Homeworld 2;The Homeworld Remastered Collection introduces Relic's acclaimed space strategy games Homeworld and Homeworld 2 to modern players and operating systems using;PC;2003;Strategy;Vivendi Games;0.0;0.03;0.0;0.0;0.03;83.0;31.0;8.3;128.0;Relic;T;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;T
2099;N+;N+. Microsoft Studios • Acción y aventura • Plataformas. NO ESTÁ DISPONIBLE POR SEPARADO. CANJEAR UN CÓDIGO. TODOS +10. Apropiado hasta 10 años.;DS;2007;Platform;Atari;0.06;0.0;0.0;0.0;0.07;82.0;20.0;7.4;20.0;Metanet Software Inc.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2109;Robin Hood: Defender of the Crown;Robin Hood: Defender of the Crown is a video game loosely based on the legend of Robin Hood and remake of Cinemaware's previous game Defender of the Crown.;PS2;2003;Strategy;Capcom;0.09;0.07;0.0;0.02;0.19;59.0;18.0;5.6;5.0;Cinemaware;T;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;E
2111;Harry Potter and the Half-Blood Prince;"Harry Potter y el misterio del príncipe (título original en inglés. Harry Potter and the Half-Blood Prince) es la sexta película de la saga de Harry Potter.
 Presupuesto: $250 millones
 Protagonistas: Daniel Radcliffe; ‎Rupert Grint‎;";Wii;2009;Action;Electronic Arts;0.28;0.39;0.0;0.08;0.75;60.0;35.0;6.0;8.0;EA Bright Light;E10+;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;M
2123;World of Tanks;"World of Tanks Blitz se moviliza en Windows 10! ""Un montón de carros. un montón de gente y un montón de diversión."" World of Tanks Blitz es un juego de";PC;2011;Shooter;Wargaming.net;0.0;0.23;0.0;0.05;0.29;80.0;38.0;3.7;1466.0;Wargaming.net;T;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;T
2124;Braid;10 abr 2009 — Braid es un juego de rompecabezas con toques plataformeros. presentado con un estilo pictórico. donde puedes manipular el flujo del tiempo;PC;2009;Platform;Number None;0.0;0.02;0.0;0.0;0.03;90.0;11.0;8.6;819.0;Number None Inc.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2128;Ride;Ride es un videojuego de carreras de motos desarrollado y publicado por Milestone srl;PS4;2015;Racing;Milestone S.r.l.;0.04;0.13;0.03;0.03;0.22;66.0;30.0;7.0;47.0;Milestone S.r.l;E;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T
2141;Battlefield Vietnam;En Battlefield Vietnam. los jugadores elegían entre una variedad de personajes de diferentes clases de soldados. El juego introdujo nuevos escenarios de;PC;2004;Shooter;Electronic Arts;0.0;0.02;0.0;0.0;0.03;84.0;48.0;7.5;133.0;Digital Illusions;T;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;M
2145;Jet Grind Radio;"Jet Set Radio (Jet Grind Radio en Estados Unidos). es un juego de Patinaje urbano y grafiti callejero creado por Sega para Dreamcast.
 Modos de juego: Un jugador
 Distribuidora(s): Sega
 Formato(s): CD; ‎Descarga digital‎
 Plataforma(s): Dreamcast. ‎Game Boy Advance‎.";GBA;2003;Action;Sega;0.02;0.01;0.0;0.0;0.03;74.0;22.0;9.3;6.0;Vicarious Visions;E;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T
2162;GRID Autosport;GRID Autosport para móvil - Cantidad. Características. Requisitos. Lo que se dice en la calle. Calidad y más.;PS3;2014;Racing;Codemasters;0.05;0.09;0.01;0.03;0.18;75.0;35.0;6.8;62.0;Codemasters;E;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;E
2164;No More Heroes: Heroes' Paradise;TODA la información sobre el videojuego No More Heroes: Heroes' Paradise para PS3 y Xbox 360. Lanzamiento. últimas noticias. análisis. imágenes.;PS3;2010;Action;Konami Digital Entertainment;0.1;0.04;0.04;0.02;0.19;72.0;38.0;7.3;38.0;FeelPlus;M;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T
2166;Cold War;La Edición Estándar incluye: - Call of Duty®: Black Ops Cold War del lote Multigeneración -- Incluye la versión del juego para Xbox One;XB;2005;Shooter;DreamCatcher Interactive;0.02;0.01;0.0;0.0;0.02;60.0;25.0;8.0;4.0;Mindware Studios;T;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;M
2170;Ty the Tasmanian Tiger 3: Night of the Quinkan;Ty the Tasmanian Tiger 3: Night of the Quinkan is a 2005 3D platforming game developed by Krome Studios and published by Activision for the GameCube.;PS2;2005;Action;Activision;0.09;0.07;0.0;0.02;0.19;68.0;13.0;8.1;15.0;Krome Studios;E10+;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;E
2171;Worms;No Encontramos Descripcciones;PS3;2009;Strategy;Sony Computer Entertainment;0.0;0.02;0.0;0.01;0.02;76.0;9.0;6.9;18.0;Team 17;E10+;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ET
2176;Inkheart;"Corazón de tinta (en inglés. Inkheart). es una película inglesa del año 2008 basada en el libro homónimo escrito por Cornelia Funke.
 Protagonistas: Brendan Fraser; ‎Sienna Guillory‎;";DS;2009;Adventure;DreamCatcher Interactive;0.02;0.0;0.0;0.0;0.02;39.0;8.0;2.2;5.0;Dreamcatcher;E;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;E
2177;Mage Knight: Destiny's Soldier;"Mage Knight: Destiny's Soldier is a turn-based strategy video game for the Nintendo DS system based on the Wizkids Mage Knight tabletop game.
 Publisher(s): Namco Bandai Games
 Genre(s): Turn-based strategy
 Mode(s): Single-player
 Platform(s): Nintendo DS";DS;2006;Strategy;Namco Bandai Games;0.02;0.0;0.0;0.0;0.02;59.0;8.0;7.1;11.0;Big Blue Bubble Inc.;E10+;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T
2178;Anima - Gate of Memories;Anima: Gate of Memories is a third-person action RPG that tells the story of two beings bound by an unwilling pact. an ancient monster and a girl who lost;PS4;2016;Action;Avanquest;0.0;0.02;0.0;0.0;0.02;52.0;13.0;7.9;34.0;Edge Entertainment;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2180;DiRT;The Dirt es una película biográfica estadounidense de drama y comedia dirigida por Jeff Tremaine a partir de un guion de Rich Wilkes. sobre la banda de glam;PS3;2007;Racing;Codemasters;0.16;0.66;0.0;0.23;01.05;83.0;32.0;8.0;32.0;Codemasters;E;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;E
2182;Phoenix Wright: Ace Attorney Trilogy;The classic courtroom adventure series that has sold over 6.7 million copies worldwide is finally here. Become Phoenix Wright and experience the thrill of;3DS;2014;Adventure;Capcom;0.0;0.0;0.02;0.0;0.02;81.0;34.0;9.0;76.0;NATSUME ATARI Inc.;T;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;T
2196;Fuel;Fuel es una banda estadounidense de rock formada por el guitarrista y compositor Carl Bell y el bajista Jeff Abercrombie en 1994. Sus canciones más exitosas;X360;2009;Racing;Codemasters;0.09;0.18;0.0;0.04;0.31;66.0;45.0;7.0;45.0;Asobo Studio;E;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ET
2197;Dungeon Defenders;21 jul 2021 — Dungeon Defenders is a Tower Defense Action-RPG where you must save the land of Etheria from an Ancient Evil! Create a hero from one of four;PC;2011;Role-Playing;Unknown;0.02;0.0;0.0;0.0;0.02;81.0;26.0;7.3;399.0;Trendy Entertainment;E10+;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;E
2201;Disney's Meet the Robinsons;Meet the Robinsons (Descubriendo a los Robinson en España. La familia del futuro en Hispanoamérica) es una película de animación por computadora de Walt;Wii;2007;Action;Disney Interactive Studios;0.17;0.0;0.0;0.01;0.19;62.0;11.0;6.3;4.0;Buena Vista Games;E10+;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M
2205;Indigo Prophecy;Fahrenheit (conocido en Estados Unidos y Canadá como Indigo Prophecy) es un videojuego lanzado en septiembre de 2005. desarrollado por el estudio francés;PS2;2005;Adventure;Atari;0.07;0.06;0.0;0.02;0.15;83.0;47.0;7.8;104.0;Quantic Dream;M;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;M
